"scenario_id","zone_id","year","total","sector_id","fuel_type_id"
15,1,2011,5.285592e-05,1,1
15,1,2012,6.135047e-05,1,1
15,1,2013,6.913597e-05,1,1
15,1,2014,7.687879e-05,1,1
15,1,2015,8.454754e-05,1,1
15,1,2016,9.21315e-05,1,1
15,1,2017,9.93043e-05,1,1
15,1,2018,0.0001057878,1,1
15,1,2019,0.0001118146,1,1
15,1,2020,0.0001172264,1,1
15,1,2021,0.0001224136,1,1
15,1,2022,0.0001273909,1,1
15,1,2023,0.0001313903,1,1
15,1,2024,0.000133904,1,1
15,1,2025,0.0001350884,1,1
15,1,2026,0.0001354943,1,1
15,1,2027,0.000135593,1,1
15,1,2028,0.0001356097,1,1
15,1,2029,0.0001356116,1,1
15,1,2030,0.0001356118,1,1
15,1,2031,0.0001356118,1,1
15,1,2032,0.0001356118,1,1
15,1,2033,0.0001356118,1,1
15,1,2034,0.0001356118,1,1
15,1,2035,0.0001356118,1,1
15,1,2036,0.0001356118,1,1
15,1,2037,0.0001356118,1,1
15,1,2038,0.0001356118,1,1
15,1,2039,0.0001356118,1,1
15,1,2040,0.0001356118,1,1
15,1,2041,0.0001356118,1,1
15,1,2042,0.0001356118,1,1
15,1,2043,0.0001356118,1,1
15,1,2044,0.0001356118,1,1
15,1,2045,0.0001356118,1,1
15,1,2046,0.0001356118,1,1
15,1,2047,0.0001356118,1,1
15,1,2048,0.0001356118,1,1
15,1,2049,0.0001356118,1,1
15,1,2050,0.0001356118,1,1
15,1,2011,1.26824e-05,1,2
15,1,2012,3.173221e-06,1,2
15,1,2013,2.080061e-06,1,2
15,1,2014,1.432667e-06,1,2
15,1,2015,1.002572e-06,1,2
15,1,2016,7.284108e-07,1,2
15,1,2017,5.465043e-07,1,2
15,1,2018,4.078746e-07,1,2
15,1,2019,2.894796e-07,1,2
15,1,2020,2.001944e-07,1,2
15,1,2021,1.379975e-07,1,2
15,1,2022,9.582324e-08,1,2
15,1,2023,7.18755e-08,1,2
15,1,2024,6.11071e-08,1,2
15,1,2025,5.745971e-08,1,2
15,1,2026,5.656879e-08,1,2
15,1,2027,5.641795e-08,1,2
15,1,2028,5.640091e-08,1,2
15,1,2029,5.639967e-08,1,2
15,1,2030,5.639962e-08,1,2
15,1,2031,5.639962e-08,1,2
15,1,2032,5.639962e-08,1,2
15,1,2033,5.639962e-08,1,2
15,1,2034,5.639962e-08,1,2
15,1,2035,5.639962e-08,1,2
15,1,2036,5.639962e-08,1,2
15,1,2037,5.639962e-08,1,2
15,1,2038,5.639962e-08,1,2
15,1,2039,5.639962e-08,1,2
15,1,2040,5.639962e-08,1,2
15,1,2041,5.639962e-08,1,2
15,1,2042,5.639962e-08,1,2
15,1,2043,5.639962e-08,1,2
15,1,2044,5.639962e-08,1,2
15,1,2045,5.639962e-08,1,2
15,1,2046,5.639962e-08,1,2
15,1,2047,5.639962e-08,1,2
15,1,2048,5.639962e-08,1,2
15,1,2049,5.639962e-08,1,2
15,1,2050,5.639962e-08,1,2
15,1,2011,0.0003552126,1,7
15,1,2012,0.0003554832,1,7
15,1,2013,0.0003488772,1,7
15,1,2014,0.0003419678,1,7
15,1,2015,0.0003350219,1,7
15,1,2016,0.0003280718,1,7
15,1,2017,0.0003214195,1,7
15,1,2018,0.0003153228,1,7
15,1,2019,0.0003096515,1,7
15,1,2020,0.0003052787,1,7
15,1,2021,0.0003015802,1,7
15,1,2022,0.0002980239,1,7
15,1,2023,0.0002951916,1,7
15,1,2024,0.0002934885,1,7
15,1,2025,0.0002928077,1,7
15,1,2026,0.0002927288,1,7
15,1,2027,0.0002928759,1,7
15,1,2028,0.00029304,1,7
